0,0.545433839,9.882326068
0.01,0.545433839,8.238474794
0.01,0.545433839,8.238474794
0.02,0.54609138,11.52617734
0.03,0.54674892,11.52617734
0.04,0.54674892,9.882326068
0.05,0.544776298,11.52617734
0.06,0.54642015,9.882326068
0.07,0.545762609,9.882326068
0.08,0.54642015,11.52617734
0.09,0.545762609,11.52617734
0.1,0.545762609,9.882326068
0.11,0.547077691,8.238474794
0.12,0.545762609,11.52617734
0.13,0.548721543,9.882326068
0.14,0.545762609,9.882326068
0.15,0.545762609,8.238474794
0.16,0.54609138,8.238474794
0.17,0.54609138,11.52617734
0.18,0.545762609,11.52617734
0.19,0.545105068,8.238474794
0.2,0.545105068,9.882326068
0.21,0.544447527,9.882326068
0.22,0.544447527,11.52617734
0.23,0.545105068,6.59462352
0.24,0.545433839,11.52617734
0.25,0.544447527,9.882326068
0.26,0.544776298,9.882326068
0.27,0.544118757,11.52617734
0.28,0.545105068,9.882326068
0.29,0.545433839,11.52617734
0.3,0.545762609,9.882326068
0.31,0.545762609,9.882326068
0.32,0.54609138,9.882326068
0.33,0.544776298,8.238474794
0.34,0.544447527,8.238474794
0.35,0.544447527,9.882326068
0.36,0.544776298,9.882326068
0.37,0.545105068,11.52617734
0.38,0.544118757,8.238474794
0.39,0.545433839,11.52617734
0.4,0.542803675,11.52617734
0.41,0.543132446,11.52617734
0.42,0.543789986,9.882326068
0.43,0.544118757,9.882326068
0.44,0.543789986,11.52617734
0.45,0.543461216,9.882326068
0.46,0.544118757,11.52617734
0.47,0.545105068,11.52617734
0.48,0.543132446,9.882326068
0.49,0.542803675,13.17002862
0.5,0.543789986,9.882326068
0.51,0.544447527,9.882326068
0.52,0.543461216,11.52617734
0.53,0.542803675,8.238474794
0.54,0.543461216,9.882326068
0.55,0.543132446,11.52617734
0.56,0.542803675,9.882326068
0.57,0.544118757,9.882326068
0.58,0.542803675,11.52617734
0.59,0.544118757,13.17002862
0.6,0.543132446,9.882326068
0.61,0.542803675,9.882326068
0.62,0.543132446,11.52617734
0.63,0.542474905,9.882326068
0.64,0.542146134,11.52617734
0.65,0.542146134,11.52617734
0.66,0.541817364,9.882326068
0.67,0.542474905,11.52617734
0.68,0.541488593,8.238474794
0.69,0.541817364,13.17002862
0.7,0.542474905,9.882326068
0.71,0.542474905,11.52617734
0.72,0.542803675,11.52617734
0.73,0.540502282,8.238474794
0.74,0.542146134,11.52617734
0.75,0.542146134,8.238474794
0.76,0.541817364,11.52617734
0.77,0.542146134,13.17002862
0.78,0.541817364,9.882326068
0.79,0.544118757,11.52617734
0.8,0.541817364,13.17002862
0.81,0.541817364,9.882326068
0.82,0.541488593,11.52617734
0.83,0.541488593,9.882326068
0.84,0.541817364,11.52617734
0.85,0.542146134,13.17002862
0.86,0.542474905,11.52617734
0.87,0.541488593,13.17002862
0.88,0.542474905,11.52617734
0.89,0.541488593,11.52617734
0.9,0.542146134,11.52617734
0.91,0.541817364,11.52617734
0.92,0.542146134,11.52617734
0.93,0.541488593,9.882326068
0.94,0.542146134,11.52617734
0.95,0.542146134,9.882326068
0.96,0.541817364,9.882326068
0.97,0.541488593,11.52617734
0.98,0.542474905,13.17002862
0.99,0.542803675,11.52617734
1,0.541159823,11.52617734
1.01,0.541817364,11.52617734
1.02,0.542474905,11.52617734
1.03,0.542474905,11.52617734
1.04,0.542803675,13.17002862
1.05,0.540502282,11.52617734
1.06,0.540173512,11.52617734
1.07,0.541488593,13.17002862
1.08,0.541159823,13.17002862
1.09,0.541488593,11.52617734
1.1,0.541159823,9.882326068
1.11,0.540502282,9.882326068
1.12,0.540831053,13.17002862
1.13,0.540502282,11.52617734
1.14,0.540502282,11.52617734
1.15,0.541488593,11.52617734
1.16,0.542474905,9.882326068
1.17,0.541159823,13.17002862
1.18,0.541817364,9.882326068
1.19,0.541488593,11.52617734
1.2,0.542474905,13.17002862
1.21,0.542146134,11.52617734
1.22,0.541488593,9.882326068
1.23,0.541159823,11.52617734
1.24,0.542146134,14.81387989
1.25,0.542146134,14.81387989
1.26,0.542146134,11.52617734
1.27,0.541488593,9.882326068
1.28,0.540831053,11.52617734
1.29,0.540502282,13.17002862
1.3,0.541817364,11.52617734
1.31,0.541817364,11.52617734
1.32,0.542474905,11.52617734
1.33,0.541488593,9.882326068
1.34,0.539844741,11.52617734
1.35,0.541817364,9.882326068
1.36,0.540831053,9.882326068
1.37,0.540502282,11.52617734
1.38,0.540173512,11.52617734
1.39,0.539844741,13.17002862
1.4,0.540502282,11.52617734
1.41,0.541159823,13.17002862
1.42,0.540831053,13.17002862
1.43,0.541488593,13.17002862
1.44,0.540831053,9.882326068
1.45,0.541488593,11.52617734
1.46,0.541159823,13.17002862
1.47,0.541159823,13.17002862
1.48,0.540502282,9.882326068
1.49,0.540831053,11.52617734
1.5,0.539844741,11.52617734
1.51,0.540831053,11.52617734
1.52,0.541817364,11.52617734
1.53,0.540502282,11.52617734
1.54,0.540502282,13.17002862
1.55,0.540831053,13.17002862
1.56,0.540502282,9.882326068
1.57,0.541817364,14.81387989
1.58,0.541159823,13.17002862
1.59,0.540173512,8.238474794
1.6,0.540502282,11.52617734
1.61,0.540502282,14.81387989
1.62,0.540831053,13.17002862
1.63,0.540831053,9.882326068
1.64,0.540831053,13.17002862
1.65,0.540173512,11.52617734
