132.26,6.3917
134.32,6.4124
133.78,6.4533
131.88,6.4736
129.87,6.6208
128.5,6.646
128.16,6.6598
128.33,6.6741
128.11,6.6892
126.81,6.7058
124.9,6.7233
123.12,6.7385
122.12,6.7564
122.21,6.7755
122.8,6.7911
123.1,6.8041
122.34,6.8236
120.76,6.8382
119.19,6.8549
118.43,6.8721
118.75,6.8888
119.59,6.9052
120,6.9213
119.51,6.9352
118.12,6.952
116.6,6.9689
115.9,6.9848
116.29,7.0007
117.22,7.0176
117.92,7.0366
117.65,7.0532
116.44,7.1173
115.09,7.1354
114.5,7.1516
114.82,7.1687
115.84,7.1854
116.59,7.2038
116.39,7.2221
115.36,7.2436
114,7.2568
113.28,7.2751
113.7,7.2892
114.7,7.3038
115.53,7.3628
115.51,7.3778
114.59,7.3909
113.34,7.4054
112.61,7.4202
112.97,7.4371
113.99,7.4535
114.85,7.4784
114.94,7.4935
114.06,7.5063
112.78,7.5212
112.03,7.5365
112.33,7.593
113.31,7.6076
114.26,7.6213
114.4,7.6367
113.53,7.6528
112.27,7.6696
111.5,7.7055
111.71,7.722
112.76,7.7357
113.68,7.7525
113.77,7.7701
113.02,7.7859
111.75,7.8164
110.97,7.8343
111.09,7.8472
112.02,7.861
113.04,7.876
113.19,7.9057
112.4,7.9224
111.25,7.9363
110.37,7.9542
110.38,7.9692
111.36,8.0268
112.34,8.0414
112.53,8.0549
111.91,8.0735
110.74,8.0889
109.91,8.1058
110.02,8.1445
110.85,8.1599
111.77,8.1729
112.36,8.1883
111.73,8.2028
110.64,8.2194
109.82,8.2663
109.76,8.2835
110.73,8.2964
111.79,8.3105
112.2,8.3245
111.7,8.3731
110.6,8.3904
109.68,8.403
109.72,8.4232
110.51,8.4377
111.56,8.4565
112.06,8.4956
111.66,8.5101
110.53,8.5231
109.74,8.5378
109.64,8.5577
110.36,8.5718
111.48,8.6196
112.02,8.6366
111.63,8.6492
110.6,8.6654
109.59,8.6804
109.46,8.6941
110.25,8.7439
111.19,8.7581
111.93,8.7707
111.6,8.7899
110.59,8.807
109.61,8.822
109.45,8.8667
110.06,8.8817
111.15,8.8939
111.85,8.9085
111.59,8.9229
110.64,8.9367
109.68,8.9833
109.34,9.0016
109.94,9.0146
111.08,9.0285
111.77,9.0425
111.51,9.0568
110.62,9.1091
109.62,9.1237
109.27,9.1363
109.91,9.1511
110.94,9.1678
111.62,9.1826
111.54,9.2317
110.64,9.2468
109.67,9.2596
109.27,9.2738
109.8,9.2895
110.8,9.3034
111.58,9.3604
111.51,9.3758
110.61,9.3894
109.68,9.4052
109.18,9.4221
109.72,9.4406
110.7,9.4561
111.47,9.482
111.44,9.4971
110.74,9.5104
109.64,9.5254
109.18,9.5401
109.58,9.5555
110.58,9.6081
111.41,9.6236
111.42,9.6369
110.69,9.6527
109.65,9.669
109.16,9.685
109.51,9.7473
110.5,9.7615
111.43,9.7741
111.42,9.7904
110.71,9.8063
109.75,9.8239
109.12,9.8375
109.43,9.8567
110.41,9.8729
111.16,9.8914
111.42,9.9478
110.72,9.9639
109.71,9.9766
109.06,9.9905
109.4,10.004
110.37,10.021
111.2,10.036
111.41,10.075
110.77,10.09
109.69,10.103
109.1,10.118
109.24,10.138
110.21,10.154
111.1,10.201
111.32,10.216
110.72,10.229
109.79,10.243
109.11,10.257
109.18,10.272
110.09,10.288
110.96,10.315
111.26,10.329
110.74,10.342
109.74,10.361
109.05,10.375
109.14,10.442
109.91,10.457
110.72,10.47
111.22,10.49
110.7,10.509
109.73,10.527
109.02,10.581
108.99,10.594
109.72,10.609
110.7,10.627
111.09,10.646
110.62,10.665
109.7,10.68
108.93,10.697
108.93,10.711
109.71,10.724
110.59,10.739
111.06,10.755
110.59,10.77
109.71,10.821
108.94,10.839
108.95,10.854
109.59,10.872
110.53,10.889
111.07,10.903
110.66,10.94
109.76,10.957
108.94,10.969
108.8,10.984
109.53,11.004
110.52,11.021
111.06,11.065
110.67,11.08
109.79,11.092
108.98,11.109
108.82,11.124
109.44,11.141
110.43,11.156
110.99,11.198
110.78,11.213
109.83,11.226
108.99,11.241
108.81,11.256
109.34,11.27
110.26,11.328
110.87,11.342
110.64,11.356
109.88,11.37
109.09,11.388
108.73,11.403
109.39,11.42
110.25,11.466
110.82,11.482
110.85,11.494
110.26,11.508
109.52,11.523
109.37,11.537
110.06,11.601
111.1,11.617
111.84,11.63
111.88,11.645
111.21,11.658
110.45,11.673
110.25,11.691
110.8,11.73
111.79,11.747
112.61,11.759
112.53,11.774
111.91,11.789
111.12,11.811
111.02,11.824
111.5,11.838
112.51,11.855
113.23,11.87
113.27,11.887
112.68,11.902
111.92,11.916
111.7,11.933
112.23,11.984
113.18,12.002
113.95,12.015
114,12.035
113.43,12.049
112.71,12.112
112.45,12.126
112.9,12.138
113.88,12.155
114.6,12.17
114.72,12.191
114.17,12.207
113.5,12.228
113.12,12.242
113.59,12.269
114.66,12.289
115.31,12.303
115.44,12.354
114.91,12.37
114.16,12.383
113.95,12.4
114.29,12.414
115.29,12.433
116.09,12.481
116.18,12.495
115.69,12.507
114.86,12.523
114.65,12.537
115.13,12.554
115.99,12.569
116.88,12.605
117.03,12.622
116.46,12.635
115.72,12.65
115.37,12.667
115.91,12.688
