56.31,0.037484
56.27,0.058278
56.42,0.072185
56.21,0.10784
56.4,0.12961
56.27,0.4786
56.18,0.49672
56.28,0.51694
56.07,0.52978
56.47,0.54812
56.16,0.56328
56.22,0.57975
56.21,0.59369
56.13,0.61394
56.4,0.62832
56.01,0.64438
56.42,0.66103
56.16,0.6809
56.2,0.70232
56.28,0.71627
56.01,0.73688
56.28,0.75085
56.09,0.7693
56.01,0.78292
56.26,0.79904
56.04,0.81545
56.51,0.83379
55.95,0.84779
56.17,0.8634
56.11,0.87639
55.99,0.89455
56.33,0.91805
55.93,0.93218
56.26,0.94725
55.94,0.9598
55.99,0.97948
56.28,1.0016
56.03,1.0156
56.26,1.0324
55.94,1.048
56.14,1.0659
56.18,1.0807
56.02,1.0975
56.35,1.1123
55.87,1.1326
55.47,1.1514
56.22,1.1659
55.82,1.1825
56.33,1.1979
55.95,1.2137
56.25,1.2293
56.06,1.2467
55.93,1.2649
56.44,1.2784
55.85,1.2989
56.35,1.3146
56.02,1.3325
56.08,1.347
56.1,1.3649
55.82,1.3808
56.22,1.3999
55.91,1.415
55.93,1.4303
56.05,1.4527
55.72,1.4666
55.99,1.4843
55.75,1.4995
55.79,1.5155
55.77,1.532
55.46,1.5494
55.64,1.5701
55.19,1.584
55.5,1.6011
55.27,1.615
55.3,1.6324
55.55,1.6474
55.13,1.6638
55.44,1.6805
55.38,1.6968
55.36,1.7166
55.38,1.7292
55.14,1.7475
55.45,1.7597
55.24,1.7796
55.44,1.7999
55.55,1.8152
55.27,1.8295
55.6,1.8441
55.18,1.8613
55.38,1.8737
55.26,1.8902
55.04,1.9026
55.41,1.9176
55.01,1.932
55.33,1.9484
55.15,1.9606
55.34,1.9799
55.26,2.0032
55.01,2.0166
55.39,2.0316
55.05,2.0559
55.23,2.0702
55.31,2.0864
55.08,2.1097
55.25,2.1356
55.11,2.1482
55.23,2.1685
54.98,2.1906
55.16,2.2195
55.29,2.2328
55,2.2525
55.25,2.2754
55.07,2.2932
55.07,2.3112
55.33,2.3372
55.01,2.3516
55.26,2.3649
55.07,2.393
55.19,2.4209
55.18,2.4346
55.15,2.4529
55.26,2.4759
54.99,2.495
55.13,2.5149
55.12,2.5376
55.06,2.5529
55.35,2.5725
54.97,2.5946
55.12,2.609
55.08,2.6359
54.91,2.6604
55.53,2.6793
54.92,2.6965
55.26,2.7182
54.91,2.7328
55.15,2.7518
55.19,2.774
55.02,2.8041
55.36,2.8172
55,2.8338
55.18,2.8577
55.02,2.8708
55.1,2.8887
55.26,2.9186
55.09,2.9312
55.19,2.9525
55.07,2.9754
54.94,3.0094
55.14,3.0239
55.03,3.0417
55.29,3.0633
55.03,3.0813
55.09,3.1016
55.22,3.1241
55.02,3.1403
55.13,3.1559
55.15,3.182
55.12,3.1944
55.22,3.2099
55.04,3.2429
55.26,3.2584
55.04,3.2762
55.3,3.3017
55.24,3.3285
55.15,3.3427
55.2,3.3649
55.03,3.3864
55.37,3.4017
54.9,3.4214
55.23,3.4433
55.37,3.461
54.93,3.4775
55.35,3.5023
55.17,3.5281
55.12,3.5418
55.29,3.5621
54.94,3.5898
55.39,3.6024
55.07,3.6177
55.2,3.6468
55.3,3.6604
55.09,3.6756
55.44,3.7066
55.05,3.7207
55.29,3.7394
55.08,3.7666
55.16,3.7831
55.76,3.8056
54.84,3.8282
55.36,3.8435
55.18,3.8644
55.19,3.89
55.32,3.9084
55.1,3.9259
55.16,3.946
55.07,3.9757
55.24,3.9891
55.25,4.0067
55.16,4.0209
55.39,4.0386
55.19,4.0665
55.47,4.0794
55.02,4.099
55.23,4.1254
55.38,4.1553
55.14,4.1677
55.54,4.1843
55.29,4.2136
55.21,4.2276
55.41,4.2498
55.19,4.2731
55.35,4.2894
55.24,4.3072
55.63,4.3289
54.5,4.3471
55.16,4.3667
55.58,4.3916
55.15,4.41
55.62,4.4274
55.39,4.4516
55.44,4.4667
55.69,4.4854
54.88,4.5074
55.52,4.5413
55.66,4.5537
54.76,4.5731
55.49,4.5883
55.36,4.6062
55.56,4.6279
55.34,4.6579
55.57,4.6704
55.23,4.6918
55.31,4.7091
55.63,4.7268
55.44,4.7508
54.72,4.7657
56.36,4.7856
55.39,4.8107
55.72,4.8404
55.32,4.8528
55.58,4.8734
55.48,4.8882
55.62,4.9053
55.46,4.9334
55.35,4.9485
55.71,4.9655
55.37,4.9901
55.66,5.0211
55.71,5.0353
55.43,5.0519
55.34,5.0837
54.87,5.0966
55.74,5.1091
55.61,5.1417
55.09,5.1558
55.87,5.1726
55.58,5.1976
55.84,5.2157
55.62,5.2333
55.58,5.2564
55.89,5.2713
55.61,5.2862
55.98,5.3145
55.93,5.3422
55.75,5.3561
56.14,5.3711
55.38,5.397
56.1,5.4115
55.86,5.4343
56.21,5.4568
56.6,5.4713
55.9,5.4841
54.66,5.5097
57.54,5.5437
57,5.5612
56.78,5.5825
57.59,5.6065
59.86,5.6207
60.41,5.6393
62.23,5.6537
62.16,5.6723
63.65,5.6942
64.57,5.7231
65.11,5.7363
65.6,5.7551
65.67,5.7839
65.65,5.7972
66.59,5.8138
66.12,5.8442
66.59,5.8594
66.14,5.8757
67.42,5.9098
65.68,5.9264
68.68,5.9416
68.5,5.9594
68.83,5.9781
71.62,6.0034
71.03,6.0188
72.09,6.0416
73.2,6.0615
74.16,6.0838
74.86,6.1032
75.76,6.125
76.73,6.1422
77.69,6.1626
77.63,6.1898
80.84,6.2044
78.12,6.2176
81.46,6.2452
81.22,6.2599
81.81,6.2765
81.96,6.3065
82.11,6.3195
85.2,6.3385
84,6.3713
85.12,6.3839
85.51,6.4031
87.07,6.4253
89.89,6.4452
89.21,6.4604
93.42,6.4822
91.76,6.4976
91.8,6.517
94.65,6.5453
94.8,6.5611
94.96,6.577
99.46,6.6108
99.41,6.6259
103.58,6.6389
103.34,6.6706
105.7,6.6831
106.82,6.7027
108.3,6.7254
110.76,6.7397
111.52,6.7569
115.73,6.7786
115.56,6.8114
117.92,6.8259
118.17,6.841
118.03,6.874
120.73,6.8861
118.72,6.903
120.3,6.9299
120.07,6.9427
119.52,6.962
120.83,6.9919
119.31,7.0065
121.06,7.0226
119.57,7.0506
120.1,7.0631
121.2,7.0855
119.4,7.1094
121.5,7.1268
120.38,7.1439
120.78,7.1732
121.1,7.1883
119.45,7.2073
121.05,7.228
119.13,7.2451
119.58,7.265
116.28,7.2889
110.63,7.3044
104.48,7.3251
95.16,7.3519
90.44,7.3675
85.69,7.385
82.79,7.4066
81.18,7.4395
78.84,7.4516
78.88,7.466
78.02,7.4936
79.35,7.5081
82.1,7.5264
84.22,7.5563
88.03,7.5689
89.16,7.5871
92.82,7.6162
95.21,7.6285
96.81,7.6431
99.11,7.6729
98.43,7.6851
100.33,7.7035
100.64,7.7311
102.22,7.7451
102.23,7.7715
101.56,7.7937
102.8,7.8135
100.56,7.836
98.56,7.8624
96.32,7.8821
90.39,7.8997
85.47,7.9242
79.82,7.9437
77.46,7.9714
75.15,7.9839
73.42,8.0029
73.25,8.0162
73.19,8.0304
75.13,8.053
78.95,8.0829
82.44,8.0961
85.8,8.1133
86.39,8.1321
88.7,8.1553
89.25,8.1779
90.58,8.2002
92.44,8.2149
92.31,8.2317
94.14,8.2521
93.95,8.2773
95.15,8.2972
95.9,8.3161
96.17,8.338
97.46,8.3523
96.98,8.369
99.24,8.391
99.16,8.4229
99.32,8.4355
100.68,8.4558
99.29,8.4838
101.34,8.4972
100.82,8.5176
101.18,8.5395
101.7,8.5546
101.05,8.5724
102.39,8.6003
100.92,8.6146
102.04,8.6339
102.26,8.6563
102.03,8.6883
103.43,8.7013
102.24,8.7171
102.98,8.7399
102.87,8.753
102.81,8.7731
103.56,8.8048
102.72,8.8173
103.76,8.8338
103.14,8.8597
103.26,8.8752
103.72,8.8939
102.89,8.9226
104.39,8.9352
102.79,8.9596
103.53,8.9913
103.81,9.0036
102.91,9.0214
104.42,9.0397
103.14,9.0562
103.98,9.0901
103.51,9.1024
103.34,9.122
104.3,9.1366
103.18,9.1518
104.35,9.1758
103.56,9.2088
103.65,9.2245
104.45,9.2429
103.31,9.2738
104.51,9.2863
103.58,9.3045
104.06,9.3203
104.13,9.3383
103.3,9.3665
104.31,9.3808
103.32,9.4009
104.4,9.4242
103.88,9.442
103.51,9.455
104.63,9.4871
