12227,,-0.009
,,-0.009
01:Graph01,,-0.006
mm,,-0.007
,,-0.008
,,-0.008
,,-0.008
,,-0.009
,,-0.007
,,-0.007
,,-0.007
,,-0.007
,,-0.008
,,-0.007
,,-0.008
,,-0.008
,,-0.009
,,-0.009
,,-0.008
,,-0.008
,,-0.009
,,-0.009
,,-0.007
,,-0.006
,,-0.008
,,-0.006
,,-0.008
,,-0.009
,,-0.007
,,-0.007
,,-0.007
,,-0.008
,,-0.007
,,-0.009
,,-0.008
,,-0.007
,,-0.008
,,-0.007
,,-0.007
,,-0.009
,,-0.009
,,-0.007
,,-0.007
,,-0.008
,,-0.008
,,-0.007
,,-0.008
,,-0.008
,,-0.008
,,-0.008
,,-0.009
,,-0.007
,,-0.009
,,-0.009
,,-0.008
,,-0.009
,,-0.007
,,-0.009
,,-0.009
,,-0.009
,,-0.009
,,-0.010
,,-0.009
,,-0.009
,,-0.009
,,-0.010
,,-0.009
,,-0.010
,,-0.009
,,-0.009
,,-0.008
,,-0.008
,,-0.009
,,-0.009
,,-0.007
,,-0.008
,,-0.009
,,-0.006
,,-0.010
,,-0.009
,,-0.006
,,-0.007
,,-0.008
,,-0.007
,,-0.007
,,-0.007
,,-0.008
,,-0.007
,,-0.007
,,-0.010
,,-0.007
,,-0.007
,,-0.009
,,-0.010
,,-0.009
,,-0.007
,,-0.009
,,-0.009
,,-0.010
,,-0.010
,,-0.009
,,-0.010
,,-0.010
,,-0.010
,,-0.009
,,-0.011
,,-0.008
,,-0.008
,,-0.007
,,-0.009
,,-0.008
,,-0.009
,,-0.008
,,-0.008
,,-0.008
,,-0.008
,,-0.009
,,-0.007
,,-0.007
,,-0.009
,,-0.008
,,-0.007
,,-0.008
,,-0.008
,,-0.008
,,-0.007
,,-0.007
,,-0.006
,,-0.004
,,-0.005
,,-0.008
,,-0.007
,,-0.010
,,-0.010
,,-0.008
,,-0.010
,,-0.007
,,-0.008
,,-0.009
,,-0.009
,,-0.010
,,-0.009
,,-0.008
,,-0.009
,,-0.008
,,-0.008
,,-0.009
,,-0.010
,,-0.009
,,-0.009
,,-0.009
,,-0.009
,,-0.009
,,-0.009
,,-0.009
,,-0.008
,,-0.009
,,-0.009
,,-0.008
,,-0.009
,,-0.009
,,-0.009
,,-0.010
,,-0.009
,,-0.009
,,-0.008
,,-0.009
,,-0.009
,,-0.010
,,-0.009
,,-0.009
,,-0.010
,,-0.010
,,-0.009
,,-0.007
,,-0.008
,,-0.009
,,-0.009
,,-0.010
,,-0.008
,,-0.007
,,-0.007
,,-0.008
,,-0.008
,,-0.007
,,-0.008
,,-0.007
,,-0.007
,,-0.006
,,-0.005
,,-0.006
,,-0.008
,,-0.007
,,-0.007
,,-0.009
,,-0.007
,,-0.008
,,-0.007
,,-0.008
,,-0.008
,,-0.009
,,-0.008
,,-0.008
,,-0.009
,,-0.006
,,-0.009
,,-0.011
,,-0.010
,,-0.010
,,-0.010
,,-0.008
,,-0.009
,,-0.010
,,-0.008
,,-0.011
,,-0.009
,,-0.009
,,-0.009
,,-0.010
,,-0.007
,,-0.006
,,-0.007
,,-0.006
,,-0.007
,,-0.007
,,-0.009
,,-0.007
,,-0.007
,,-0.007
,,-0.007
,,-0.009
,,-0.008
,,-0.007
,,-0.007
,,-0.009
,,-0.008
,,-0.007
,,-0.010
,,-0.009
,,-0.008
,,-0.008
,,-0.008
,,-0.007
,,-0.007
,,-0.008
,,-0.008
,,-0.008
,,-0.006
,,-0.006
,,-0.007
,,-0.007
,,-0.008
,,-0.009
,,-0.007
,,-0.009
,,-0.007
,,-0.006
,,-0.006
,,-0.005
,,-0.006
,,-0.005
,,-0.004
,,0.002
,,0.026
,,0.081
,,0.174
,,0.295
,,0.415
,,0.509
,,0.574
,,0.612
,,0.665
,,0.700
,,0.713
,,0.731
,,0.745
,,0.755
,,0.763
,,0.767
,,0.770
,,0.776
,,0.778
,,0.780
,,0.785
,,0.788
,,0.789
,,0.791
,,0.795
,,0.797
,,0.800
,,0.804
,,0.805
,,0.810
,,0.812
,,0.812
,,0.814
,,0.814
,,0.814
,,0.816
,,0.814
,,0.811
,,0.809
,,0.807
,,0.801
,,0.794
,,0.777
,,0.765
,,0.751
,,0.737
,,0.722
,,0.706
,,0.692
,,0.675
,,0.659
,,0.642
,,0.625
,,0.610
,,0.593
,,0.571
,,0.552
,,0.534
,,0.512
,,0.485
,,0.459
,,0.435
,,0.394
,,0.361
,,0.330
,,0.302
,,0.279
,,0.251
,,0.226
,,0.205
,,0.187
,,0.167
,,0.150
,,0.131
,,0.105
,,0.070
,,0.039
,,0.018
,,0.005
,,0.000
,,-0.002
,,-0.003
,,-0.003
,,-0.003
,,-0.005
,,-0.004
,,-0.005
,,-0.007
,,-0.006
,,-0.006
,,-0.006
,,-0.005
,,-0.006
,,-0.006
,,-0.007
,,-0.005
,,-0.007
,,-0.006
,,-0.006
