10225,,0.007
,,0.007
01:Graph01,,0.006
mm,,0.007
,,0.006
,,0.008
,,0.007
,,0.008
,,0.008
,,0.006
,,0.007
,,0.008
,,0.007
,,0.005
,,0.007
,,0.007
,,0.007
,,0.006
,,0.005
,,0.008
,,0.007
,,0.006
,,0.007
,,0.007
,,0.006
,,0.005
,,0.007
,,0.005
,,0.007
,,0.007
,,0.007
,,0.006
,,0.006
,,0.008
,,0.008
,,0.007
,,0.006
,,0.007
,,0.007
,,0.007
,,0.009
,,0.007
,,0.005
,,0.008
,,0.006
,,0.007
,,0.007
,,0.007
,,0.007
,,0.006
,,0.008
,,0.008
,,0.007
,,0.006
,,0.007
,,0.008
,,0.005
,,0.008
,,0.007
,,0.006
,,0.007
,,0.007
,,0.006
,,0.007
,,0.007
,,0.006
,,0.007
,,0.008
,,0.007
,,0.006
,,0.005
,,0.007
,,0.006
,,0.007
,,0.007
,,0.006
,,0.007
,,0.006
,,0.007
,,0.006
,,0.006
,,0.008
,,0.006
,,0.009
,,0.006
,,0.006
,,0.007
,,0.006
,,0.008
,,0.009
,,0.007
,,0.007
,,0.008
,,0.006
,,0.007
,,0.007
,,0.007
,,0.007
,,0.009
,,0.006
,,0.006
,,0.008
,,0.007
,,0.007
,,0.006
,,0.009
,,0.008
,,0.007
,,0.006
,,0.006
,,0.006
,,0.007
,,0.006
,,0.007
,,0.007
,,0.006
,,0.006
,,0.007
,,0.008
,,0.007
,,0.008
,,0.007
,,0.007
,,0.006
,,0.007
,,0.008
,,0.007
,,0.007
,,0.008
,,0.008
,,0.007
,,0.007
,,0.007
,,0.007
,,0.006
,,0.006
,,0.007
,,0.006
,,0.006
,,0.007
,,0.009
,,0.007
,,0.007
,,0.006
,,0.007
,,0.007
,,0.007
,,0.007
,,0.006
,,0.007
,,0.006
,,0.005
,,0.008
,,0.008
,,0.007
,,0.008
,,0.008
,,0.007
,,0.008
,,0.007
,,0.005
,,0.007
,,0.008
,,0.007
,,0.008
,,0.007
,,0.008
,,0.007
,,0.006
,,0.008
,,0.007
,,0.007
,,0.006
,,0.007
,,0.007
,,0.009
,,0.007
,,0.006
,,0.005
,,0.007
,,0.007
,,0.007
,,0.007
,,0.007
,,0.006
,,0.006
,,0.007
,,0.007
,,0.005
,,0.007
,,0.008
,,0.008
,,0.006
,,0.009
,,0.008
,,0.007
,,0.007
,,0.007
,,0.007
,,0.006
,,0.006
,,0.009
,,0.008
,,0.008
,,0.009
,,0.007
,,0.007
,,0.007
,,0.006
,,0.009
,,0.006
,,0.007
,,0.007
,,0.008
,,0.006
,,0.007
,,0.008
,,0.007
,,0.006
,,0.007
,,0.007
,,0.007
,,0.007
,,0.008
,,0.006
,,0.009
,,0.006
,,0.008
,,0.008
,,0.008
,,0.007
,,0.008
,,0.005
,,0.007
,,0.006
,,0.008
,,0.007
,,0.007
,,0.008
,,0.005
,,0.008
,,0.007
,,0.008
,,0.007
,,0.007
,,0.007
,,0.006
,,0.005
,,0.005
,,0.005
,,0.005
,,0.005
,,0.006
,,0.007
,,0.007
,,0.006
,,0.006
,,0.007
,,0.006
,,0.004
,,0.007
,,0.008
,,0.005
,,0.007
,,0.005
,,0.007
,,0.006
,,0.005
,,0.006
,,0.006
,,0.006
,,0.006
,,0.006
,,0.005
,,0.005
,,0.006
,,0.007
,,0.006
,,0.008
,,0.006
,,0.006
,,0.006
,,0.007
,,0.007
,,0.006
,,0.008
,,0.006
,,0.006
,,0.008
,,0.007
,,0.007
,,0.007
,,0.007
,,0.007
,,0.008
,,0.007
,,0.006
,,0.007
,,0.007
,,0.007
,,0.006
,,0.006
,,0.008
,,0.007
,,0.007
,,0.006
,,0.006
,,0.008
,,0.006
,,0.007
,,0.006
,,0.007
,,0.008
,,0.006
,,0.007
,,0.007
,,0.006
,,0.009
,,0.008
,,0.008
,,0.007
,,0.007
,,0.007
,,0.007
,,0.006
,,0.006
,,0.006
,,0.006
,,0.008
,,0.008
,,0.006
,,0.007
,,0.005
,,0.009
,,0.006
,,0.006
,,0.007
,,0.007
,,0.006
,,0.006
,,0.008
,,0.006
,,0.007
,,0.007
,,0.007
,,0.007
,,0.006
,,0.008
,,0.007
,,0.006
,,0.007
,,0.006
,,0.006
,,0.006
,,0.006
,,0.006
,,0.007
,,0.006
,,0.007
,,0.006
,,0.006
,,0.006
,,0.007
,,0.007
,,0.008
,,0.007
,,0.006
,,0.006
,,0.007
,,0.008
,,0.007
,,0.006
,,0.007
,,0.006
,,0.007
,,0.007
,,0.007
,,0.008
,,0.007
,,0.007
,,0.008
,,0.005
,,0.006
,,0.007
,,0.007
,,0.006
,,0.007
,,0.006
,,0.006
,,0.008
,,0.007
,,0.006
,,0.007
,,0.009
,,0.007
,,0.007
,,0.007
,,0.008
,,0.008
,,0.005
,,0.008
,,0.006
,,0.007
,,0.008
,,0.007
,,0.008
,,0.007
,,0.006
,,0.006
,,0.008
,,0.008
,,0.007
,,0.005
,,0.006
,,0.007
,,0.006
,,0.008
,,0.008
,,0.007
,,0.007
,,0.006
,,0.008
,,0.006
,,0.008
,,0.007
,,0.007
,,0.006
,,0.007
,,0.007
,,0.006
,,0.007
,,0.007
,,0.006
,,0.008
,,0.006
,,0.008
